,Artist,Link,Title,Year,Genre
31,둘 다섯,https://www.melon.com/song/detail.htm?songId=467282,일기,1976,포크/블루스
32,Trippers,https://www.melon.com/song/detail.htm?songId=3007046,정주고 내가우네,1976,성인가요
33,투에이스,https://www.melon.com/song/detail.htm?songId=3007073,처녀 뱃사공,1976,성인가요
34,김씨네,https://www.melon.com/song/detail.htm?songId=665003,터질거에요,1976,성인가요
35,이수만,https://www.melon.com/song/detail.htm?songId=2521469,파도,1976,성인가요
36,투에이스,https://www.melon.com/song/detail.htm?songId=3007048,푸른 하늘 아래로,1976,성인가요
37,김인순,https://www.melon.com/song/detail.htm?songId=1549965,푸른교실,1976,발라드
38,양희은,https://www.melon.com/song/detail.htm?songId=105125,한사람,1976,포크/블루스
39,서수남과 하청일,https://www.melon.com/song/detail.htm?songId=2467858,과수원 길,1977,포크/블루스
40,김국환,https://www.melon.com/song/detail.htm?songId=91387,꽃순이를 아시나요,1977,성인가요
41,김세화,https://www.melon.com/song/detail.htm?songId=1573619,나비소녀,1977,포크/블루스
42,장계현,https://www.melon.com/song/detail.htm?songId=2467839,나의 20년,1977,성인가요
43,김민식,https://www.melon.com/song/detail.htm?songId=176451,나의 사람아,1977,발라드
44,조영남,https://www.melon.com/song/detail.htm?songId=1002587,내고향 충청도,1977,발라드
45,김세화,https://www.melon.com/song/detail.htm?songId=1574037,내 노래에 날개가 있다면,1977,포크/블루스
46,최백호,https://www.melon.com/song/detail.htm?songId=52344,내마음 갈곳을 잃어,1977,발라드
47,양희은,https://www.melon.com/song/detail.htm?songId=47172,네 꿈을 펼쳐라,1977,포크/블루스
48,권태수,https://www.melon.com/song/detail.htm?songId=995797,눈으로,1977,성인가요
49,조용필,https://www.melon.com/song/detail.htm?songId=47114,돌아와요 부산항에,1977,성인가요
50,옥희,https://www.melon.com/song/detail.htm?songId=1648140,두 손을 잡아요,1977,성인가요
51,양희은,https://www.melon.com/song/detail.htm?songId=47174,들길 따라서,1977,포크/블루스
52,혜은이,https://www.melon.com/song/detail.htm?songId=833191,뛰뛰 빵빵,1977,성인가요
53,최백호,https://www.melon.com/song/detail.htm?songId=52348,뛰어,1977,발라드
54,하사와 병장,https://www.melon.com/song/detail.htm?songId=2531474,목화밭,1977,성인가요
55,박인희,https://www.melon.com/song/detail.htm?songId=48206,방랑자,1977,포크/블루스
56,이미자,https://www.melon.com/song/detail.htm?songId=439981,섬마을 선생님,1977,성인가요
57,최헌,https://www.melon.com/song/detail.htm?songId=2228292,세월,1977,성인가요
58,진미령,https://www.melon.com/song/detail.htm?songId=1574137,소녀와 가로등,1977,성인가요
59,조경수,https://www.melon.com/song/detail.htm?songId=2467828,아니야,1977,성인가요
60,전영,https://www.melon.com/song/detail.htm?songId=91169,어디쯤 가고 있을까,1977,성인가요
61,김만수,https://www.melon.com/song/detail.htm?songId=67865,영아,1977,포크/블루스
62,최헌,https://www.melon.com/song/detail.htm?songId=2228293,오동잎,1977,성인가요
63,옥희,https://www.melon.com/song/detail.htm?songId=1648139,이웃사촌,1977,성인가요
64,조용필,https://www.melon.com/song/detail.htm?songId=47115,정,1977,성인가요
65,투에이스,https://www.melon.com/song/detail.htm?songId=3007249,정아,1977,성인가요
66,윤승희,https://www.melon.com/song/detail.htm?songId=1806459,제비처럼,1977,포크/블루스
67,혜은이,https://www.melon.com/song/detail.htm?songId=833185,진짜진짜 좋아해,1977,성인가요
68,이미자,https://www.melon.com/song/detail.htm?songId=4172397,타국에서,1977,성인가요
